PAamp,PAf20,PAf40,PAf80,PAf90,PAf95,PAr10,PAr100,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PBamp,PBf20,PBf40,PBf80,PBf90,PBf95,PBr10,PBr100,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PCamp,PCf20,PCf40,PCf80,PCf90,PCf95,PCr10,PCr100,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PDamp,PDf20,PDf40,PDf80,PDf90,PDf95,PDr10,PDr100,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PFamp,PFf20,PFf40,PFf80,PFf90,PFf95,PFr10,PFr100,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,Row,y
-1.93e-06,-1.84e-05,0.0002588,-5.28e-06,0.0003053,0.0002409,47209,-2.23e-05,-7.66e-06,0.0003155,-1.27e-05,5.622e-05,2.171e-06,1.249e-05,5.176e-05,6.535e-05,-1.2e-06,0,0.0005406,-3.07e-05,1.962e-05,2.027e-05,1.175e-05,6.21e-07,2.604e-07,7.731e-05,7.001e-05,0.0001655,-8.41e-06,0.0001034,3.135e-05,-3.45e-05,-3.75e-06,7.96e-06,0.0004661,0.0007432,-1.64e-05,0.0004921,0.0002386,-9.46e-06,9.183e-05,3.835e-05,-1.95e-05,1.076e-05,9.964e-07,7.789e-05,2.804e-05,2.582e-05,-2.32e-05,5.099e-05,4.002e-05,0.0006809,-2.5e-05,-1.15e-05,1.896e-05,0.0001175,0.0001963,5.78e-06,0.0004113,5.104e-05,3.346e-07,1.918e-06,0.0005119,-9.51e-06,3.162e-07,4.558e-05,0.0001817,8.439e-05,3.402e-05,2.966e-05,6.997e-06,6.44e-05,0.0001319,0.0002122,1.259e-05,3.874e-05,0.0001627,0.0007014,0.0001114,-1.47e-05,2.156e-05,-2.77e-05,0.0002126,6.463e-06,-8.33e-06,0.000223,-9.988
1.563e-06,-1.55e-05,0.0002559,-1.8e-06,0.0002798,0.0002326,5412,-2.14e-05,-7.11e-06,0.0002676,-1.2e-05,3.826e-05,1.801e-06,1.14e-05,4.697e-05,7.044e-05,-1.39e-06,0,0.0005276,-2.98e-05,1.759e-05,1.956e-05,1.247e-05,6.655e-07,2.899e-07,7.628e-05,6.626e-05,0.0001472,-5.01e-06,4.945e-05,2.386e-05,-3.37e-05,-3.38e-06,7.236e-06,0.000473,0.0007428,-1.56e-05,0.0004841,0.0002455,-9.81e-06,8.706e-05,3.425e-05,-1.86e-05,1.357e-05,1.063e-06,6.316e-05,2.496e-05,2.692e-05,-2.06e-05,5.364e-05,3.725e-05,0.0006857,-2.41e-05,-8.22e-06,1.936e-05,0.0001168,0.0001943,5.505e-06,0.000378,3.612e-05,3.722e-07,5.368e-06,0.0004679,-1.03e-05,3.085e-07,4.687e-05,0.0001829,7.94e-05,3.551e-05,2.684e-05,1.018e-05,6.258e-05,0.0001384,0.0002068,1.273e-05,3.273e-05,0.0001677,0.0007003,0.0001231,-1.16e-05,2.243e-05,-2.68e-05,0.0001792,6.424e-06,-7.64e-06,0.0001745,-9.988
5.1e-06,-2.2e-05,0.0003019,-2.21e-06,0.0003956,0.0003118,65424,5.613e-06,5.086e-05,0.0005124,3.286e-05,0.000152,3.095e-05,1.641e-05,5.574e-05,0.0001271,2.194e-06,0,0.0006769,-1.28e-05,2.429e-05,5.97e-05,4.796e-05,3.936e-07,1.313e-07,7.476e-05,7.206e-05,0.0002031,-7.94e-06,0.0002056,0.0001798,-1.95e-05,6.318e-05,0.0001167,0.0004773,0.0009606,2.095e-05,0.0005954,0.0002264,-6.68e-06,0.0001667,4.187e-05,1.261e-05,4.09e-05,2.233e-07,0.0002716,3.23e-05,2.715e-05,-2.71e-05,0.0001045,9.382e-05,0.0006994,-7.49e-07,-1.29e-05,1.915e-05,0.0001031,0.0001848,9.35e-06,0.0008571,0.0002107,1.094e-07,1.486e-05,0.0008206,1.606e-05,1.418e-07,4.675e-05,0.0001991,8.682e-05,3.551e-05,8.45e-05,2.859e-05,6.248e-05,0.0001527,0.0002352,1.249e-05,0.0001218,0.0001494,0.0008568,0.0001948,-1.75e-05,6.877e-05,-6.7e-06,0.0005728,6.21e-06,-7.32e-06,0.0002522,-19.7
3.394e-05,6.431e-06,0.0002368,2.703e-05,0.0003879,0.0003265,3712,5.835e-05,0.0001123,0.0004861,9.094e-05,0.0001755,5.805e-05,1.201e-05,4.552e-05,0.0001326,-8.08e-07,0,0.0006736,3.381e-05,1.889e-05,7.775e-05,6.826e-05,5.784e-07,4.186e-07,6.708e-05,5.84e-05,0.000216,2.126e-05,0.0002226,0.0002291,2.456e-05,0.0001287,0.0001736,0.0003463,0.0009716,7.787e-05,0.0005209,0.0001693,-6.83e-06,0.0001573,3.556e-05,6.754e-05,6.89e-05,3.245e-07,0.0003171,2.645e-05,2.028e-05,7.162e-07,0.0001135,0.0001001,0.0005523,4.976e-05,1.61e-05,1.386e-05,9.28e-05,0.0001436,5.361e-06,0.0008547,0.00026,2.994e-07,4.303e-05,0.0007589,4.566e-05,4.75e-07,3.997e-05,0.0001445,6.842e-05,2.861e-05,8.798e-05,5.69e-05,5.57e-05,9.92e-05,0.0001781,8.694e-06,0.000147,0.000128,0.0007939,0.0001721,1.13e-05,0.0001,4.17e-05,0.0005818,4.216e-06,-4.54e-06,0.0002912,-41.01
1.012e-05,-1.15e-05,0.0002598,5.7e-06,0.0002539,0.0001951,79292,-2.23e-05,-8.94e-06,0.0003789,-1.33e-05,5.729e-05,-1.67e-05,9.493e-06,5.138e-05,3.552e-05,-6.16e-06,0,0.0004831,-3.11e-05,1.835e-05,-5.64e-06,-1.14e-05,4.529e-07,2.814e-07,8.991e-05,6.774e-05,9.972e-05,1.554e-06,0.0001495,1.596e-05,-3.52e-05,-5.64e-06,3.722e-06,0.0004837,0.0007041,-1.67e-05,0.0004843,0.0002561,-1.33e-05,5.676e-05,3.915e-05,-1.96e-05,2.629e-05,1.151e-06,3.548e-05,2.833e-05,3.331e-05,-1.77e-05,1.998e-05,8.779e-06,0.0007009,-2.5e-05,-2.53e-06,2.449e-05,0.0001237,0.0002015,1.182e-06,0.0002887,2.271e-05,4.103e-07,1.518e-05,0.0005987,-2.24e-05,2.889e-07,5.55e-05,0.000178,8.489e-05,4.347e-05,1.011e-06,2.171e-05,7.425e-05,0.0001357,0.0002014,1.655e-05,5.01e-05,0.0001723,0.0006989,7.042e-05,-6.8e-06,3.732e-05,-2.79e-05,0.0001175,8.146e-06,-9.33e-06,0.0001596,0.0
4.433e-06,-2.2e-05,0.0003066,-2.49e-06,0.0003844,0.0003284,99360,4.168e-07,4.293e-05,0.0005055,2.524e-05,0.0001551,2.93e-05,1.88e-05,5.812e-05,0.0001199,3.835e-06,0,0.0006844,-1.52e-05,2.627e-05,5.599e-05,4.056e-05,7.049e-07,2.199e-07,7.045e-05,7.826e-05,0.0002294,-8.15e-06,0.0002085,0.0001596,-2.14e-05,5.737e-05,9.18e-05,0.0004617,0.000978,1.454e-05,0.0005947,0.0002382,-5.1e-06,0.0001534,4.505e-05,6.833e-06,3.964e-05,3.891e-07,0.0002568,3.483e-05,2.421e-05,-2.71e-05,9.526e-05,8.494e-05,0.0006854,-5.05e-06,-1.31e-05,1.783e-05,0.0001086,0.0001843,1.156e-05,0.0008404,0.000195,1.848e-07,1.376e-05,0.0008118,1.498e-05,1.975e-07,4.236e-05,0.0002065,9.914e-05,3.233e-05,7.148e-05,2.797e-05,5.804e-05,0.0001334,0.0002417,1.202e-05,0.0001257,0.0001593,0.0008659,0.0001992,-1.75e-05,7.42e-05,-1e-05,0.0005516,6.032e-06,-6.72e-06,0.0002775,-19.7
2.105e-05,-5.75e-06,0.0002,1.448e-05,0.0003736,0.0003051,71324,5.28e-05,0.0001059,0.0004394,8.865e-05,0.0001483,4.918e-05,-2.33e-06,2.93e-05,0.0001267,-1.25e-05,0,0.000658,2.651e-05,4.142e-06,7.226e-05,6.02e-05,6.654e-07,3.191e-07,5.18e-05,4.235e-05,0.0001953,8.882e-06,0.0001911,0.000222,1.658e-05,0.0001236,0.0001793,0.0002882,0.0009337,7.308e-05,0.0004667,0.0001241,-1.71e-05,0.0001522,1.99e-05,6.197e-05,5.17e-05,2.544e-07,0.0003072,1.153e-05,1.375e-05,-1.12e-05,0.0001103,9.629e-05,0.0005066,4.231e-05,3.917e-06,1.014e-05,7.453e-05,0.0001071,-7.78e-06,0.0008588,0.0002626,1.994e-07,2.948e-05,0.0007079,3.691e-05,2.876e-07,2.467e-05,0.0001149,5.202e-05,1.82e-05,8.286e-05,4.19e-05,3.842e-05,8.173e-05,0.0001424,6.877e-06,0.000125,9.531e-05,0.000718,0.0001804,-8.6e-07,8.413e-05,3.403e-05,0.000579,3.62e-06,-4.85e-06,0.0002653,-39.4
1.328e-06,-2.27e-05,0.0003058,-4.86e-06,0.0003929,0.0003149,64014,-2.22e-06,3.707e-05,0.0004693,1.996e-05,0.0001392,2.925e-05,1.721e-05,5.658e-05,0.0001271,2.206e-06,0,0.0007133,-1.7e-05,2.482e-05,5.835e-05,4.25e-05,9.044e-07,2.523e-07,6.939e-05,7.485e-05,0.0002368,-9.91e-06,0.0001898,0.0001519,-2.29e-05,5.048e-05,8.645e-05,0.0004833,0.0010366,1.033e-05,0.0006101,0.0002321,-6.16e-06,0.0001462,4.353e-05,3.418e-06,3.345e-05,4.585e-07,0.000251,3.312e-05,2.425e-05,-2.76e-05,9.442e-05,8.149e-05,0.0007311,-7.19e-06,-1.43e-05,1.773e-05,9.925e-05,0.0001858,9.688e-06,0.0008636,0.0001886,2.105e-07,9.738e-06,0.0007704,1.229e-05,2.052e-07,4.177e-05,0.0002071,9.149e-05,3.186e-05,7.143e-05,2.299e-05,5.718e-05,0.0001392,0.0002431,1.172e-05,0.0001132,0.0001579,0.0009228,0.0001678,-1.84e-05,6.485e-05,-1.19e-05,0.000546,5.959e-06,-6.8e-06,0.0002494,-19.7
2.083e-05,-5.31e-06,0.0002135,1.447e-05,0.000379,0.000313,118354,5.391e-05,0.0001118,0.000448,9.179e-05,0.0001524,5.508e-05,3.938e-06,3.168e-05,0.0001323,-5.09e-06,0,0.000669,2.795e-05,9.103e-06,7.65e-05,6.439e-05,5.301e-07,2.825e-07,4.548e-05,4.291e-05,0.0002345,9.08e-06,0.0001961,0.0002276,1.857e-05,0.0001272,0.0001569,0.0003219,0.0009021,7.597e-05,0.0004775,0.0001262,-9.79e-06,0.0001587,2.304e-05,6.444e-05,5.156e-05,2.338e-07,0.0003128,1.532e-05,1.485e-05,-1.05e-05,0.0001167,0.0001018,0.0005237,4.563e-05,4.13e-06,1.071e-05,6.735e-05,0.0001012,-6.84e-07,0.0008137,0.0002546,2.198e-07,2.94e-05,0.000712,4.041e-05,3.88e-07,2.679e-05,0.0001156,5.167e-05,1.993e-05,8.952e-05,4.189e-05,3.769e-05,7.215e-05,0.0001552,7.104e-06,0.0001296,8.984e-05,0.0007328,0.0001743,-6.15e-07,8.975e-05,3.693e-05,0.0005744,3.649e-06,-4.45e-06,0.0002799,-36.116
5.111e-06,-1.52e-05,0.0002528,1.068e-06,0.0002582,0.0002012,137073,-2.14e-05,-7.67e-06,0.0003023,-1.22e-05,4.375e-05,-1.55e-05,-3.07e-06,5.335e-05,4.473e-05,-1.18e-05,0,0.0004861,-3.01e-05,1.934e-06,-5.77e-06,-1.07e-05,3.938e-07,2.105e-07,8.675e-05,6.822e-05,0.0001422,-2.81e-06,5.257e-05,1.711e-05,-3.41e-05,-4.27e-06,4.699e-06,0.000459,0.0007209,-1.56e-05,0.0004669,0.0002468,-1.68e-05,6.137e-05,3.865e-05,-1.86e-05,1.904e-05,8.98e-07,3.88e-05,9.543e-06,3.301e-05,-2.08e-05,2.473e-05,7.37e-06,0.000664,-2.42e-05,-6.68e-06,2.428e-05,0.000135,0.0001999,-7.46e-06,0.0002783,2.435e-05,2.949e-07,9.607e-06,0.0004963,-2.07e-05,2.142e-07,5.467e-05,0.0001768,7.787e-05,4.258e-05,-1.42e-07,1.519e-05,7.216e-05,0.0001502,0.0002051,1.597e-05,3.874e-05,0.0001711,0.0006995,7.077e-05,-1.07e-05,2.869e-05,-2.7e-05,0.0001135,7.947e-06,-9e-06,0.0001706,-3.969
3.592e-06,-1.77e-05,0.0002821,-1.44e-06,0.0002988,0.0002319,74673,-2.15e-05,-5.86e-06,0.0003724,-1.14e-05,0.0001102,8.616e-07,1.629e-05,6.045e-05,6.606e-05,1.773e-06,0,0.0005257,-3.02e-05,2.487e-05,2.073e-05,1.047e-05,3.632e-07,1.527e-07,8.319e-05,7.908e-05,0.0001814,-5.76e-06,0.0001504,4.591e-05,-3.4e-05,-1.49e-06,1.266e-05,0.0004643,0.000715,-1.53e-05,0.0005067,0.0002441,-6.77e-06,9.066e-05,4.6e-05,-1.86e-05,2.729e-05,6.808e-07,8.947e-05,3.395e-05,2.6e-05,-2.28e-05,5.136e-05,3.981e-05,0.0006826,-2.43e-05,-9.75e-06,1.893e-05,0.0001126,0.0001976,9.239e-06,0.0004446,6.302e-05,1.946e-07,9.933e-06,0.0005677,-8.62e-06,2.312e-07,4.582e-05,0.0001972,9.162e-05,3.421e-05,3.053e-05,1.936e-05,6.786e-05,0.0001446,0.0002252,1.24e-05,8.864e-05,0.0001664,0.0007056,0.0001168,-1.36e-05,5.506e-05,-2.71e-05,0.0002402,6.207e-06,-7.04e-06,0.0002163,-9.988
8.781e-06,-1.19e-05,0.0002443,4.751e-06,0.000243,0.0001934,71791,-2.29e-05,-9.42e-06,0.0003489,-1.39e-05,4.904e-05,-1.59e-05,9.789e-06,5.048e-05,3.554e-05,-5.32e-06,0,0.0004801,-3.15e-05,1.832e-05,-4.75e-06,-1.05e-05,4.68e-07,2.753e-07,8.795e-05,7.065e-05,9.669e-05,8.889e-07,6.347e-05,1.704e-05,-3.55e-05,-5.97e-06,3.894e-06,0.0004631,0.0006673,-1.73e-05,0.0004611,0.0002489,-1.36e-05,5.564e-05,3.781e-05,-2.02e-05,2.293e-05,1.136e-06,4.034e-05,2.748e-05,3.147e-05,-1.8e-05,2.14e-05,9.114e-06,0.000657,-2.56e-05,-3.02e-06,2.304e-05,0.000115,0.0001956,2.259e-06,0.0002969,2.495e-05,3.881e-07,1.33e-05,0.0005305,-2.18e-05,2.891e-07,5.315e-05,0.0001717,8.666e-05,4.105e-05,1.376e-06,1.898e-05,7.176e-05,0.0001198,0.0001938,1.507e-05,4.316e-05,0.000167,0.0006532,6.862e-05,-7.2e-06,3.269e-05,-2.84e-05,0.000127,7.209e-06,-9.66e-06,0.0001704,0.0
-1.25e-07,-2.34e-05,0.0002841,-6.41e-06,0.0003832,0.0003105,7533,7.858e-06,5.66e-05,0.0004544,3.744e-05,0.0001443,3.054e-05,1.419e-05,5.152e-05,0.0001193,-1.51e-07,0,0.0006824,-1.02e-05,2.129e-05,5.627e-05,4.133e-05,6.145e-07,2.677e-07,6.352e-05,7.035e-05,0.0002053,-1.14e-05,0.0001913,0.000186,-1.66e-05,7.36e-05,0.0001285,0.0004549,0.0009995,2.49e-05,0.0005662,0.0002259,-8.38e-06,0.0001424,3.89e-05,1.548e-05,3.426e-05,3.037e-07,0.000285,2.962e-05,2.177e-05,-2.78e-05,9.784e-05,8.063e-05,0.000672,1.614e-06,-1.56e-05,1.586e-05,0.0001005,0.0001763,7.331e-06,0.0008713,0.0002216,2.331e-07,8.534e-06,0.0007344,1.711e-05,3.419e-07,3.76e-05,0.0001909,8.64e-05,2.877e-05,6.912e-05,2.232e-05,5.059e-05,0.0001277,0.0002216,1.059e-05,0.0001174,0.0001497,0.0008463,0.0001654,-1.96e-05,7.019e-05,-4.35e-06,0.0005758,5.419e-06,-6.66e-06,0.0002671,-24.077
1.825e-05,-7.8e-06,0.0002418,1.147e-05,0.0003809,0.0003151,28197,5.022e-05,0.0001073,0.0004723,8.6e-05,0.0001627,5.371e-05,6.869e-06,3.587e-05,0.0001275,-2.9e-06,0,0.0006797,2.391e-05,1.262e-05,7.612e-05,6.355e-05,6.726e-07,3.395e-07,5.034e-05,4.827e-05,0.0002351,5.936e-06,0.0002114,0.0002241,1.386e-05,0.0001247,0.0001583,0.0003535,0.0009775,7.169e-05,0.0005137,0.0001434,-8.16e-06,0.0001536,2.62e-05,5.992e-05,5.38e-05,3.079e-07,0.0003115,1.89e-05,1.633e-05,-1.27e-05,0.0001149,9.904e-05,0.0005608,4.136e-05,1.086e-06,1.182e-05,7.518e-05,0.0001135,1.82e-06,0.0008449,0.0002604,2.963e-07,2.725e-05,0.0007493,3.974e-05,4.664e-07,2.972e-05,0.0001519,5.811e-05,2.2e-05,8.725e-05,4.222e-05,4.154e-05,7.998e-05,0.0001854,7.862e-06,0.0001375,0.0001,0.0007688,0.0001781,-3.38e-06,8.798e-05,3.267e-05,0.0005787,4.031e-06,-4.9e-06,0.000279,-36.116
2.116e-05,-6.3e-06,0.0002154,1.402e-05,0.0003842,0.0003194,122002,5.398e-05,0.0001114,0.0005007,9.116e-05,0.0001717,5.408e-05,5.818e-06,3.542e-05,0.000135,-3.98e-06,0,0.0006543,2.816e-05,1.147e-05,7.589e-05,6.632e-05,5.246e-07,3.096e-07,5.683e-05,4.771e-05,0.0002121,8.143e-06,0.0002249,0.0002352,1.696e-05,0.0001293,0.0001665,0.0003499,0.0008869,7.646e-05,0.000488,0.0001483,-8.84e-06,0.0001585,2.628e-05,6.472e-05,5.758e-05,2.635e-07,0.0003245,1.814e-05,1.657e-05,-1.17e-05,0.0001176,9.999e-05,0.0005583,4.493e-05,3.041e-06,1.173e-05,8.171e-05,0.0001226,7.595e-07,0.0008642,0.0002676,2.519e-07,3.071e-05,0.0007991,4.055e-05,4.55e-07,3.158e-05,0.0001175,5.713e-05,2.279e-05,8.842e-05,4.594e-05,4.564e-05,7.771e-05,0.0001541,7.622e-06,0.0001436,0.0001094,0.0007445,0.0001789,-1.62e-06,9.451e-05,3.682e-05,0.0005943,3.828e-06,-4.52e-06,0.0002878,-36.116
5.119e-06,-2.15e-05,0.0003122,-1.58e-06,0.0003988,0.0002966,122866,-7.94e-07,3.998e-05,0.0005157,2.345e-05,0.0001492,2.746e-05,1.717e-05,5.709e-05,0.0001275,2.843e-06,0,0.0007119,-1.72e-05,2.448e-05,5.141e-05,4.138e-05,4.39e-07,1.395e-07,7.874e-05,7.557e-05,0.0002332,-7.31e-06,0.0001994,0.0001578,-2.37e-05,5.35e-05,0.0001116,0.0004913,0.0009891,1.319e-05,0.0006109,0.0002408,-6.48e-06,0.0001615,4.517e-05,5.579e-06,3.959e-05,2.664e-07,0.0002588,3.438e-05,2.512e-05,-2.67e-05,0.0001027,8.232e-05,0.0007522,-6.4e-06,-1.23e-05,1.853e-05,0.0001164,0.0001845,1.011e-05,0.0008885,0.0001912,1.213e-07,1.399e-05,0.0008416,1.462e-05,1.431e-07,4.542e-05,0.0002006,9.916e-05,3.353e-05,6.968e-05,2.793e-05,6.496e-05,0.0001452,0.0002374,1.234e-05,0.0001192,0.0001526,0.0009233,0.0001756,-1.69e-05,7.406e-05,-1.18e-05,0.0005651,6.009e-06,-7.39e-06,0.0002831,-19.7
8.219e-06,-9.42e-06,0.0002772,4.592e-06,0.0002398,0.0002025,198113,-2.27e-05,-8.87e-06,0.0004076,-1.36e-05,0.0001449,-1.7e-05,1.776e-05,6.013e-05,3.194e-05,5.191e-07,0,0.000472,-3.11e-05,2.699e-05,-4.7e-06,-1.11e-05,3.357e-07,1.761e-07,8.793e-05,8.055e-05,9.6e-05,1.207e-06,0.0001859,1.934e-05,-3.49e-05,-5.27e-06,4.807e-06,0.0004769,0.0006818,-1.71e-05,0.0005241,0.0002514,-8.1e-06,5.968e-05,4.703e-05,-2e-05,2.143e-05,8.434e-07,4.597e-05,3.615e-05,3.183e-05,-1.42e-05,1.977e-05,9.45e-06,0.0006795,-2.54e-05,-2.12e-06,2.288e-05,0.0001384,0.0001993,9.327e-06,0.000311,2.846e-05,2.561e-07,1.233e-05,0.0005919,-2.4e-05,2.271e-07,5.069e-05,0.0001952,9.663e-05,4.065e-05,1.865e-06,1.759e-05,7.076e-05,0.0001528,0.000229,1.482e-05,5.995e-05,0.0001762,0.000712,7.179e-05,-5.58e-06,3.28e-05,-2.81e-05,0.0001396,7.521e-06,-8.66e-06,0.0001611,0.0
2.666e-06,-2.23e-05,0.0002858,-4.11e-06,0.000385,0.0003079,4282,1.512e-05,6.715e-05,0.0004689,4.813e-05,0.0001445,3.218e-05,1.5e-05,5.039e-05,0.000123,1.092e-06,0,0.0006843,-5.45e-06,2.177e-05,5.712e-05,4.745e-05,4.201e-07,1.868e-07,6.118e-05,7.088e-05,0.0001982,-9.54e-06,0.0001938,0.0002,-1.24e-05,8.325e-05,0.0001414,0.000456,0.000947,3.444e-05,0.0005606,0.0002191,-7.14e-06,0.0001533,3.913e-05,2.345e-05,3.764e-05,1.931e-07,0.0002954,2.907e-05,2.145e-05,-2.68e-05,0.0001007,8.564e-05,0.0006716,7.527e-06,-1.42e-05,1.576e-05,9.506e-05,0.0001719,8.424e-06,0.0008697,0.0002328,1.546e-07,1.178e-05,0.0007596,1.975e-05,2.721e-07,3.782e-05,0.0001931,8.469e-05,2.851e-05,6.933e-05,2.53e-05,5.042e-05,0.000131,0.0002269,1.066e-05,0.0001209,0.0001476,0.0008302,0.0001797,-1.83e-05,6.946e-05,7.602e-07,0.0005967,5.552e-06,-6.64e-06,0.0002707,-24.077
1.242e-06,-2.24e-05,0.0002839,-5.05e-06,0.0003903,0.0003231,119477,1.8e-05,7.309e-05,0.0004481,5.204e-05,0.0001446,3.444e-05,1.772e-05,5.25e-05,0.0001229,4.846e-06,0,0.0006857,-3.68e-06,2.444e-05,5.855e-05,4.65e-05,4.644e-07,1.987e-07,5.699e-05,7.091e-05,0.0002362,-1.01e-05,0.0001896,0.0001997,-1.16e-05,9.158e-05,0.0001314,0.0004467,0.0010109,3.764e-05,0.0005597,0.0002179,-2.84e-06,0.0001467,4.092e-05,2.653e-05,3.418e-05,1.891e-07,0.0002984,3.214e-05,2.045e-05,-2.68e-05,0.0001036,8.338e-05,0.0006665,1.032e-05,-1.45e-05,1.508e-05,8.989e-05,0.000171,1.13e-05,0.000893,0.0002399,1.579e-07,9.486e-06,0.0007353,1.84e-05,2.811e-07,3.511e-05,0.0001912,8.611e-05,2.695e-05,7.361e-05,2.328e-05,4.737e-05,0.0001186,0.0002264,1.008e-05,0.0001181,0.0001416,0.0008157,0.000163,-1.85e-05,7.469e-05,3.205e-06,0.0006,5.186e-06,-6.64e-06,0.0002774,-24.077
5.31e-06,-1.48e-05,0.00025,1.167e-06,0.0002684,0.0002215,2602,-2.02e-05,-6.35e-06,0.0003392,-1.08e-05,4.907e-05,-1.46e-05,-7.07e-06,5.014e-05,4.923e-05,-1.55e-05,0,0.0005113,-2.93e-05,-2.52e-06,-4.87e-06,-9.87e-06,3.76e-07,2.195e-07,8.591e-05,6.273e-05,0.0001236,-2.73e-06,6.175e-05,1.683e-05,-3.34e-05,-3.05e-06,5.246e-06,0.000479,0.0007452,-1.43e-05,0.0004664,0.000252,-2.07e-05,6.626e-05,3.57e-05,-1.73e-05,2.021e-05,9.066e-07,3.447e-05,3.446e-06,3.262e-05,-2.04e-05,3.663e-05,1.072e-05,0.0007032,-2.31e-05,-6.56e-06,2.33e-05,0.0001436,0.00021,-1.12e-05,0.0002637,2.329e-05,2.924e-07,9.995e-06,0.0005576,-1.96e-05,2.129e-07,5.553e-05,0.0001703,7.109e-05,4.265e-05,1.332e-06,1.598e-05,7.335e-05,9.964e-05,0.000198,1.518e-05,4.288e-05,0.0001737,0.000687,7.687e-05,-1.05e-05,3.084e-05,-2.6e-05,0.0001021,7.676e-06,-8.06e-06,0.0001803,-3.969
2.666e-06,-2.3e-05,0.0003279,-4.2e-06,0.0003945,0.0003253,74100,-5.08e-06,3.541e-05,0.0005458,1.908e-05,0.0001695,2.522e-05,1.906e-05,6.109e-05,0.000112,2.626e-06,0,0.0006917,-2.02e-05,2.733e-05,4.919e-05,3.783e-05,4.642e-07,2.672e-07,7.642e-05,8.221e-05,0.0002375,-9.71e-06,0.0002318,0.0001575,-2.62e-05,4.879e-05,9.116e-05,0.0004869,0.0010227,8.546e-06,0.0006296,0.0002445,-6.91e-06,0.0001383,4.756e-05,9.944e-07,4.006e-05,2.686e-07,0.0002608,3.666e-05,2.636e-05,-2.81e-05,9.136e-05,7.607e-05,0.0007211,-1.03e-05,-1.44e-05,1.939e-05,0.0001119,0.0001924,1.093e-05,0.0008831,0.0001947,2.593e-07,1.234e-05,0.000875,1.214e-05,2.182e-07,4.55e-05,0.0002208,9.859e-05,3.517e-05,6.277e-05,2.761e-05,6.18e-05,0.0001495,0.0002591,1.293e-05,0.0001355,0.0001663,0.0009509,0.000154,-1.87e-05,7.996e-05,-1.52e-05,0.0005748,6.369e-06,-7.32e-06,0.0002934,-17.992
3.142e-05,2.694e-06,0.0001499,2.456e-05,0.0003725,0.0003063,59819,6.145e-05,0.0001235,0.0005103,9.981e-05,0.0001674,5.214e-05,-8.4e-07,2.34e-05,0.0001289,-8.05e-06,0,0.0006479,3.386e-05,3.323e-06,7.428e-05,6.169e-05,4.363e-07,4.091e-07,5.867e-05,3.693e-05,0.000223,1.861e-05,0.0002176,0.0002425,2.244e-05,0.0001386,0.0001846,0.0003483,0.0009296,8.48e-05,0.0003618,0.0001617,-1.2e-05,0.000159,1.486e-05,7.151e-05,6.17e-05,2.259e-07,0.0003349,8.371e-06,1.791e-05,-3.57e-06,0.0001137,9.652e-05,0.0005467,5.221e-05,1.328e-05,1.253e-05,8.866e-05,0.0001377,-4.51e-06,0.0008602,0.000277,2.409e-07,3.995e-05,0.0007998,4.364e-05,4.733e-07,3.439e-05,0.0001071,4.707e-05,2.479e-05,8.635e-05,5.196e-05,4.828e-05,7.666e-05,0.000123,8.067e-06,0.0001397,0.0001202,0.0006061,0.0001794,8.088e-06,9.106e-05,4.287e-05,0.0006083,4.031e-06,-4.67e-06,0.0002642,-36.116
3.161e-05,2.677e-06,0.0001984,2.46e-05,0.0003815,0.0003141,110678,5.829e-05,0.0001156,0.0005067,9.531e-05,0.0001765,5.454e-05,6.438e-06,3.734e-05,0.0001271,-5.86e-06,0,0.0006736,3.299e-05,1.353e-05,7.394e-05,6.485e-05,3.13e-07,2.763e-07,6.435e-05,4.951e-05,0.0002286,1.862e-05,0.0002242,0.0002316,2.27e-05,0.0001332,0.0001758,0.0003367,0.0009598,8.039e-05,0.0004876,0.0001626,-1.13e-05,0.0001547,2.824e-05,6.821e-05,6.456e-05,1.931e-07,0.0003226,2.076e-05,1.981e-05,-3.49e-06,0.0001129,0.0001009,0.0005366,5.02e-05,1.323e-05,1.351e-05,9.421e-05,0.0001375,-8.95e-08,0.0008652,0.000266,1.789e-07,4.073e-05,0.0008022,4.212e-05,3.709e-07,3.85e-05,0.0001201,5.975e-05,2.782e-05,8.444e-05,5.398e-05,5.379e-05,8.541e-05,0.0001441,8.391e-06,0.0001513,0.0001235,0.0007608,0.0001688,8.026e-06,9.021e-05,4.202e-05,0.0005937,4.039e-06,-4.39e-06,0.0002827,-41.01
