Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
1887,1.6749134344442795e-05,2.4921565331102797e-05,-1.23057245537209e-05,-2.4330409445970194e-05,2.802686655311744e-05,3.0426901333105723e-05,3.1531056808995395e-05,1.7802421378019246e-05,1.1188330298902167e-05,0.001022575197006393,0.0008947890020912615,0.0009088378625001212,0.0008672803124029895,0.0008732953141295509,0.00014714876481077124,0.0001580105244947813,0.0002974420340319022,0.00016807447189663756,0.00014187306466655658,-12.502
1912,5.466834431931843e-06,4.8996846420371194e-05,-2.0630415764012127e-05,-4.463176261859757e-06,1.941565277292245e-05,2.246618682735228e-05,3.2284479715442904e-05,1.4414182180856705e-05,2.290504011203314e-05,0.0005177726240829115,0.0007880976539241002,0.0016801811823629312,0.0008748823034413686,0.0006508164245373792,0.00014211711653501423,0.00020630799718397225,0.00027545943221844553,0.00015553086537567235,0.00019590279234457146,-24.077
1914,1.59707779573448e-05,1.8157341702500356e-05,-7.632730778643308e-06,-2.865179469209504e-05,2.068355420353272e-05,2.6388339992904844e-05,3.31982002152285e-05,4.117860645698365e-05,1.8760602038714258e-05,0.001200102886273566,0.001464110049966114,0.0011848426153145222,0.0013607525903396919,0.0011071529318631287,0.0002077285991497448,0.00023452730274487406,0.00022299621314006865,0.00023889163983567823,0.00013090624918815527,-12.502
1952,1.4932343495581188e-06,5.878861039693319e-05,6.196250104847181e-06,3.514558904344216e-05,1.6989475594009168e-05,2.2159346019633084e-05,3.297538408109767e-05,1.741372193310232e-05,2.3497571726304993e-05,0.000551299301747816,0.0007338268259942477,0.0010248171744537877,0.0007056407609375944,0.0008531880523936172,0.00012943899730556108,0.00013346756632722748,0.00022748891685425856,0.00016414141127540346,0.0001844166256015123,-41.01
1965,-2.4416253154009825e-06,5.8915110296265e-05,2.8905898726930458e-06,3.269928795874717e-05,1.5761602416032382e-05,2.080380390058876e-05,3.121599416873531e-05,1.747583913358184e-05,2.816696285275176e-05,0.000490883605540712,0.0007448579313991629,0.0008331514587257012,0.0007118159274716301,0.0006853472686180646,0.00012493981273368877,0.00015165209288725697,0.0001916850837894791,0.00017497176850528334,0.00026079367391864354,-41.01
1972,-1.24342536690566e-06,3.975344831199248e-05,-1.919248566498038e-05,5.4863764977307805e-06,1.4484300603099913e-05,1.9569431619014897e-05,3.822175780751643e-05,1.1810187954007566e-05,1.907929233446053e-05,0.0007194730828068548,0.0006240100097102063,0.0012902934583613106,0.000708553747593859,0.0007076734275277006,0.00014000803288742995,0.00017502349046976038,0.0001871689679321381,0.00016358118879757286,0.00019222123819236022,-29.5
1982,-3.957545872114551e-06,6.427982414099977e-05,3.205441134183553e-06,3.654610691278959e-05,1.0757014006351497e-05,1.5777589480135455e-05,2.6353793921722604e-05,1.4950150962151623e-05,3.4032233555327085e-05,0.00047745829678079015,0.0009070474685636894,0.0008227488102302079,0.0005262298380695401,0.0010021100489026036,9.743771154188625e-05,0.0001703287207667466,0.00018933141339555379,0.00012824008468416303,0.00026238903241291754,-41.9
1988,-8.349116312651634e-07,3.1423965174146444e-05,-2.6239947083800643e-05,-1.9665048511755162e-05,2.210987617691057e-05,1.9833049115728145e-05,3.061777495778564e-05,1.2555049883707046e-05,1.3948444918099317e-05,0.001093522265947522,0.0010477557818256173,0.0008458932390139295,0.0006123055952016596,0.0006780056876247219,0.0001584613674101352,0.00019281303078283525,0.00020203365598521294,0.00013471582930945744,0.00018601271303571274,-21.034
2005,1.1824150276968577e-06,-1.7081157763951345e-05,-1.1465701407850664e-05,-2.9545626803754417e-05,2.4520931242533863e-05,2.8344782890691923e-05,1.7309457864505743e-05,1.3853405246385588e-05,9.094699621636166e-06,0.0006962765688969917,0.0006254775733975169,0.0007532166967237033,0.0005676600649181695,0.00032230035074858125,0.00016900263349559923,0.00016613455671169906,0.00021314868480908132,0.00011524169506582558,4.689545504903856e-05,0.0
2014,-6.789348475297377e-06,-2.0241156559531078e-05,-1.76313951631887e-05,-3.415925870400135e-05,2.7439017841693515e-05,2.3812834848965758e-05,1.8310178622382008e-05,1.5537527131258328e-05,8.767667901425897e-06,0.0007235998665943856,0.0009643898715914494,0.0006854544539695958,0.0005073619076413085,0.00026681133706904834,0.00018993232079444285,0.0001437618246302751,0.00016644675628032867,0.00013641766872956636,4.7756177618670295e-05,0.0
